,Songs,Valence,Arousal,Dominance,HRV
20,LAHV/1610,3.19,1.88,1.87,"['75.00', '75.00', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.95', '75.00', '75.00', '73.17', '73.17', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07', '75.00']"
21,LAHV/1610,5.84,3.59,5.0,"['89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '84.51']"
22,LAHV/1610,2.5,1.73,5.0,"['70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '71.43', '70.59', '69.77', '68.18', '68.18', '66.67', '66.67', '66.67', '66.67', '66.67', '67.42', '68.18', '68.18', '68.18', '68.97', '68.97', '68.97', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59']"
23,LAHV/1610,3.89,3.03,5.0,"['85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '86.96', '85.71', '85.71']"
24,LAHV/1610,6.98,1.38,5.0,"['100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '98.36', '98.36', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '95.24', '95.24', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '95.24']"
25,LAHV/1610,2.94,2.94,5.0,"['80.00', '80.00', '78.95', '78.95', '78.95', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.00', '74.07', '74.07', '73.17', '73.17', '74.07', '74.07', '74.07', '75.00', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.00', '75.00', '75.00']"
26,LAHV/1610,3.87,3.02,5.0,"['82.19', '82.19', '81.08', '81.08', '80.00', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '76.92', '75.95', '75.00', '73.17', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '73.17', '74.07', '74.07', '75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '76.92', '76.92', '76.92']"
27,LAHV/1610,5.0,5.0,5.0,"['84.51', '83.33', '81.08', '81.08', '80.00', '80.00', '78.95', '80.00', '80.00', '81.08', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '89.55', '89.55']"
28,LAHV/1610,3.6,4.72,5.0,"['74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '73.17', '74.07', '75.00', '75.00', '76.92', '77.92', '76.92', '75.95', '75.00', '73.17', '72.29', '72.29', '73.17', '74.07', '73.17', '72.29', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '73.17', '75.00', '75.95', '75.95', '76.92', '76.92', '75.95']"
29,LAHV/1610,5.72,2.67,2.92,"['76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '74.07', '74.07', '74.07', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '74.07', '70.59', '70.59', '71.43', '72.29', '72.29', '73.17', '73.17']"
30,LAHV/1610,5.0,2.8,4.15,"['68.18', '68.18', '68.18', '68.18', '67.42', '67.42', '66.67', '66.67', '67.42', '67.42', '68.97', '69.77', '69.77', '69.77', '68.97', '69.77', '69.77', '69.77', '71.43', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '74.07', '75.00', '75.95', '76.92', '76.92', '75.95', '75.00', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '76.92', '76.92']"
