,Songs,Valence,Arousal,Dominance,HRV
10,HALV/1946,3.82,6.6,3.49,"['103.45', '103.45', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '111.11', '111.11', '111.11', '111.11', '111.11', '109.09', '109.09', '107.14', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '111.11', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09']"
11,HALV/1946,5.94,6.93,8.06,"['95.24', '96.77', '96.77', '96.77', '98.36', '98.36', '96.77', '95.24', '95.24', '95.24', '96.77', '98.36', '98.36', '98.36', '98.36', '96.77', '96.77', '96.77', '96.77', '98.36', '98.36', '96.77', '95.24', '95.24', '95.24', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '98.36', '98.36', '98.36', '98.36', '98.36', '96.77', '96.77', '98.36', '98.36', '98.36', '96.77']"
12,HALV/1946,3.05,9.0,9.0,"['77.92', '76.92', '76.92', '75.95', '75.00', '74.07', '73.17', '73.17', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '76.92', '75.95', '75.95', '75.95', '74.07', '74.07', '72.29', '72.29', '70.59', '70.59', '69.77', '69.77', '69.77', '68.97']"
13,HALV/1946,5.0,5.17,5.0,"['83.33', '83.33', '83.33', '83.33', '82.19', '82.19', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '84.51', '85.71', '85.71', '85.71', '86.96', '88.24', '86.96', '86.96', '83.33', '82.19', '82.19', '82.19', '81.08', '82.19', '82.19', '82.19', '81.08', '82.19', '80.00', '78.95', '78.95', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92']"
14,HALV/1946,2.14,6.89,2.69,"['73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '71.43', '71.43', '71.43', '70.59', '69.77', '68.97', '66.67', '65.93', '64.52', '61.86', '60.61', '59.41', '58.82', '58.82', '61.22', '62.50', '62.50', '62.50', '62.50', '62.50', '62.50', '62.50', '62.50', '65.93', '71.43', '72.29', '72.29', '74.07', '75.95', '75.95', '76.92', '76.92', '75.95', '76.92', '76.92', '76.92']"
15,HALV/1946,6.57,6.24,5.0,"['68.18', '66.67', '65.93', '63.83', '62.50', '61.86', '61.22', '60.61', '59.41', '58.82', '58.25', '58.25', '58.25', '63.83', '63.83', '65.22', '68.97', '70.59', '75.00', '75.95', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '80.00', '80.00', '78.95', '78.95', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92']"
16,HALV/1946,6.17,6.79,8.09,"['78.95', '78.95', '78.95', '78.95', '73.17', '68.97', '66.67', '65.93', '65.93', '66.67', '66.67', '65.93', '65.93', '65.22', '65.93', '67.42', '68.18', '68.97', '68.97', '67.42', '67.42', '66.67', '66.67', '68.18', '70.59', '71.43', '73.17', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '71.43', '71.43', '72.29', '73.17', '73.17', '74.07', '75.00']"
17,HALV/1946,5.94,4.2,5.88,"['89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '86.96', '85.71', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '82.19', '81.08', '80.00', '77.92', '77.92', '77.92', '78.95', '80.00', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '83.33', '84.51', '85.71', '85.71', '86.96', '86.96', '88.24']"
18,HALV/1946,5.0,6.46,5.0,"['70.59', '70.59', '70.59', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '69.77', '69.77', '70.59', '71.43', '73.17', '75.00', '75.00', '75.00', '75.00', '75.00', '73.17', '72.29', '71.43', '69.77', '70.59', '71.43', '73.17', '75.95', '75.95', '75.95', '75.00', '73.17', '72.29', '72.29', '72.29', '71.43', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43']"
19,HALV/1946,5.69,5.75,5.0,"['59.41', '59.41', '59.41', '59.41', '59.41', '59.41', '58.82', '59.41', '60.00', '60.61', '61.22', '61.22', '60.61', '60.00', '58.82', '58.82', '58.82', '58.82', '58.82', '59.41', '59.41', '58.25', '57.69', '58.25', '62.50', '64.52', '65.93', '65.22', '63.83', '62.50', '61.86', '60.61', '60.61', '60.00', '60.00', '60.00', '60.00', '60.00', '60.00', '59.41', '58.25', '58.25', '58.25']"
20,HALV/1946,3.02,6.1,1.19,"['72.29', '71.43', '71.43', '69.77', '68.97', '67.42', '66.67', '65.93', '65.22', '65.22', '65.22', '65.22', '65.22', '65.22', '65.93', '65.22', '64.52', '63.83', '63.16', '63.16', '63.83', '65.22', '68.18', '69.77', '70.59', '71.43', '72.29', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95']"
21,HALV/1946,5.0,5.45,5.66,"['86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71']"
22,HALV/1946,5.56,5.0,3.89,"['69.77', '69.77', '70.59', '69.77', '69.77', '69.77', '69.77', '68.97', '68.18', '68.18', '67.42', '67.42', '67.42', '68.18', '68.18', '68.97', '68.97', '68.18', '68.18', '68.97', '68.18', '68.18', '68.97', '68.97', '69.77', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '70.59', '70.59']"
23,HALV/1946,3.94,5.0,5.0,"['76.92', '75.95', '75.95', '75.00', '75.00', '74.07', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '75.00', '75.95', '77.92', '78.95', '80.00', '81.08', '82.19', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '82.19']"
24,HALV/1946,5.63,1.79,4.06,"['103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '107.14', '107.14', '107.14', '107.14', '105.26', '105.26', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '109.09', '109.09', '109.09', '109.09', '111.11', '111.11']"
25,HALV/1946,6.46,5.36,5.0,"['71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '68.97', '68.97', '69.77', '69.77', '69.77', '69.77', '70.59', '71.43', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '72.29', '71.43', '70.59', '70.59', '71.43', '72.29', '73.17']"
26,HALV/1946,2.13,6.8,1.99,"['80.00', '80.00', '81.08', '81.08', '80.00', '80.00', '78.95', '78.95', '78.95', '80.00', '80.00', '81.08', '81.08', '81.08', '80.00', '78.95', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '80.00', '80.00', '78.95', '78.95', '78.95', '77.92', '76.92', '76.92', '75.95', '75.00', '75.00', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95']"
27,HALV/1946,5.0,7.41,5.7,"['86.96', '86.96', '84.51', '83.33', '78.95', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '77.92', '78.95', '80.00', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51']"
28,HALV/1946,5.0,5.0,5.0,"['74.07', '75.00', '74.07', '73.17', '74.07', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '73.17', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00']"
29,HALV/1946,7.27,7.26,9.0,"['61.22', '64.52', '66.67', '65.93', '64.52', '63.83', '64.52', '66.67', '67.42', '68.18', '68.18', '68.18', '66.67', '66.67', '67.42', '68.18', '68.18', '68.18', '67.42', '68.18', '68.97', '68.97', '71.43', '71.43', '73.17', '72.29', '72.29', '71.43', '69.77', '68.97', '68.18', '68.18', '66.67', '65.22', '62.50', '60.61', '60.00', '60.61', '62.50', '62.50', '65.93', '65.93', '66.67']"
30,HALV/1946,5.63,6.39,5.77,"['74.07', '74.07', '73.17', '72.29', '72.29', '70.59', '70.59', '70.59', '70.59', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '73.17', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '75.95', '75.95', '75.00', '75.00', '72.29', '72.29', '71.43', '71.43', '73.17', '74.07', '74.07', '75.95']"
