,Songs,Valence,Arousal,Dominance,HRV
15,LAHV/1374,6.69,6.63,4.49,"['76.92', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07']"
16,LAHV/1374,5.86,6.07,6.75,"['75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '72.29', '71.43', '70.59', '71.43', '71.43', '71.43', '72.29', '73.17', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '74.07', '74.07', '75.00', '75.00', '74.07', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '74.07', '68.97', '68.18']"
17,LAHV/1374,9.0,5.87,4.95,"['103.45', '103.45', '101.69', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '98.36', '96.77', '96.77', '95.24', '93.75', '92.31', '92.31', '90.91', '90.91', '92.31', '92.31', '92.31', '92.31', '92.31', '92.31', '92.31', '93.75', '93.75', '95.24', '95.24', '96.77', '98.36', '98.36', '96.77', '96.77']"
18,LAHV/1374,5.0,1.19,7.22,"['70.59', '70.59', '69.77', '69.77', '69.77', '71.43', '71.43', '73.17', '72.29', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '70.59', '69.77', '68.97', '68.18', '68.18', '68.97', '69.77', '71.43', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '69.77', '70.59', '71.43', '71.43', '72.29', '70.59', '69.77', '69.77', '69.77', '69.77', '70.59']"
19,LAHV/1374,6.8,6.56,5.0,"['63.83', '64.52', '65.93', '65.93', '65.22', '65.22', '65.22', '63.83', '63.16', '62.50', '62.50', '63.16', '64.52', '67.42', '68.97', '69.77', '69.77', '68.97', '67.42', '66.67', '66.67', '64.52', '64.52', '63.83', '63.16', '62.50', '61.86', '61.86', '61.22', '60.61', '60.61', '61.22', '62.50', '63.16', '63.16', '63.83', '63.83', '63.16', '63.16', '63.83', '64.52', '63.83']"
20,LAHV/1374,6.75,3.2,2.74,"['75.95', '75.95', '75.00', '74.07', '73.17', '73.17', '72.29', '71.43', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '68.97', '68.18', '68.18', '68.18', '70.59', '71.43', '74.07', '75.00', '76.92', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95']"
21,LAHV/1374,3.81,5.0,5.73,"['85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '88.24', '88.24', '88.24']"
22,LAHV/1374,3.72,3.24,5.0,"['71.43', '71.43', '71.43', '70.59', '70.59', '70.59', '68.97', '66.67', '65.93', '65.22', '65.22', '64.52', '64.52', '64.52', '64.52', '63.83', '63.83', '62.50', '60.61', '60.00', '58.25', '57.14', '57.14', '57.69', '58.82', '61.22', '62.50', '62.50', '63.83', '65.22', '65.93', '66.67', '67.42', '68.18', '68.18', '68.18', '68.18', '68.97', '68.97', '69.77', '70.59', '70.59']"
23,LAHV/1374,5.0,5.0,5.0,"['84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '82.19', '81.08', '81.08', '81.08', '81.08', '82.19', '83.33', '83.33', '83.33', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '82.19', '80.00', '78.95', '78.95', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00']"
24,LAHV/1374,5.0,3.04,5.0,"['105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '107.14', '107.14', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26']"
25,LAHV/1374,6.33,3.2,5.0,"['74.07', '74.07', '75.95', '77.92', '78.95', '78.95', '80.00', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95']"
26,LAHV/1374,6.11,2.73,5.17,"['80.00', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '76.92', '75.95', '75.00', '75.95', '76.92', '77.92', '78.95', '78.95', '78.95', '78.95', '80.00', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08']"
27,LAHV/1374,3.41,1.61,5.0,"['86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71']"
28,LAHV/1374,3.22,6.52,7.17,"['78.95', '77.92', '76.92', '76.92', '76.92', '77.92', '78.95', '80.00', '78.95', '76.92', '75.95', '76.92', '77.92', '77.92', '78.95', '78.95', '80.00', '78.95', '78.95', '76.92', '75.95', '75.00', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92']"
29,LAHV/1374,4.82,5.85,5.39,"['69.77', '71.43', '70.59', '69.77', '68.97', '67.42', '66.67', '64.52', '63.83', '63.83', '63.16', '63.16', '62.50', '60.61', '60.61', '59.41', '59.41', '63.83', '63.83', '70.59', '73.17', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '75.00', '75.00', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95']"
30,LAHV/1374,5.48,5.72,5.5,"['76.92', '76.92', '76.92', '77.92', '78.95', '77.92', '77.92', '76.92', '75.95', '74.07', '74.07', '74.07', '75.00', '75.00', '74.07', '74.07', '72.29', '71.43', '70.59', '70.59', '69.77', '69.77', '71.43', '72.29', '73.17', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '78.95', '78.95', '80.00', '80.00', '80.00', '78.95', '78.95', '77.92', '77.92']"
