,Songs,Valence,Arousal,Dominance,HRV
10,HALV/1788,4.25,8.42,3.4,"['96.77', '96.77', '96.77', '98.36', '98.36', '98.36', '100.00', '100.00', '98.36', '96.77', '96.77', '96.77', '96.77', '98.36', '98.36', '100.00', '100.00', '101.69', '101.69', '101.69', '100.00', '100.00', '98.36', '96.77', '96.77', '96.77', '98.36', '98.36', '100.00', '100.00', '101.69', '101.69', '103.45', '103.45', '105.26', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14']"
11,HALV/1788,2.98,7.69,7.07,"['83.33', '78.95', '74.07', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '75.00', '75.95', '76.92', '77.92', '78.95', '80.00', '81.08', '82.19', '83.33', '84.51', '84.51', '84.51', '85.71', '86.96', '89.55', '90.91', '90.91', '92.31', '93.75', '95.24', '95.24', '95.24', '95.24', '93.75', '93.75', '96.77', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36']"
12,HALV/1788,3.22,2.98,3.52,"['68.18', '68.97', '70.59', '71.43', '73.17', '74.07', '75.00', '75.00', '76.92', '77.92', '73.17', '73.17', '73.17', '73.17', '75.00', '75.00', '75.00', '73.17', '73.17', '71.43', '70.59', '72.29', '72.29', '73.17', '74.07', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95']"
13,HALV/1788,3.15,6.12,5.0,"['80.00', '80.00', '80.00', '80.00', '80.00', '77.92', '77.92', '78.95', '76.92', '76.92', '77.92', '76.92', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '81.08', '80.00', '78.95', '76.92', '75.00', '74.07', '77.92', '78.95', '77.92', '77.92', '77.92', '76.92', '76.92']"
14,HALV/1788,1.0,9.0,2.5,"['72.29', '72.29', '71.43', '71.43', '71.43', '69.77', '67.42', '65.93', '65.93', '70.59', '75.00', '76.92', '77.92', '77.92', '76.92', '76.92', '74.07', '74.07', '71.43', '71.43', '70.59', '69.77', '68.97', '68.97', '68.97', '69.77', '69.77', '70.59', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '73.17', '73.17']"
15,HALV/1788,2.64,5.94,1.86,"['75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '71.43', '70.59', '69.77', '69.77', '69.77', '70.59', '70.59', '70.59']"
16,HALV/1788,4.37,7.94,5.95,"['78.95', '78.95', '78.95', '78.95', '77.92', '76.92', '76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '77.92', '75.95', '75.00', '75.00', '75.95', '76.92', '77.92', '78.95', '78.95', '80.00', '80.00', '77.92', '76.92', '75.95', '75.95', '76.92', '76.92', '78.95', '78.95', '78.95', '80.00', '78.95', '78.95', '77.92', '76.92', '76.92', '76.92', '75.95', '75.00', '74.07']"
17,HALV/1788,1.74,6.74,2.43,"['88.24', '88.24', '88.24', '88.24', '89.55', '89.55', '89.55', '88.24', '88.24', '88.24', '88.24', '88.24', '85.71', '84.51', '83.33', '81.08', '81.08', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '83.33', '83.33', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '84.51']"
18,HALV/1788,2.78,7.19,6.05,"['72.29', '72.29', '72.29', '70.59', '68.18', '68.18', '66.67', '64.52', '63.16', '62.50', '61.22', '60.61', '60.61', '60.61', '60.61', '61.86', '63.83', '65.93', '66.67', '66.67', '65.93', '66.67', '68.97', '69.77', '69.77', '69.77', '69.77', '71.43', '72.29', '71.43', '70.59', '69.77', '69.77', '68.97', '68.18', '66.67', '65.93', '67.42', '68.18', '67.42', '67.42', '67.42', '68.18']"
19,HALV/1788,3.36,2.36,5.0,"['70.59', '70.59', '69.77', '69.77', '69.77', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '68.97', '69.77', '69.77', '68.97', '68.97', '67.42', '66.67', '66.67', '65.93', '65.93', '65.93', '67.42', '67.42', '66.67', '65.93', '65.22', '63.83', '63.16', '61.86', '60.61', '59.41', '57.69', '57.69', '58.25', '58.25', '60.00', '60.00', '63.83', '64.52', '63.83', '63.83']"
20,HALV/1788,3.46,6.65,1.0,"['74.07', '75.00', '75.00', '75.00', '75.00', '74.07', '73.17', '73.17', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '70.59', '69.77', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '68.97', '69.77', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '71.43', '71.43', '70.59', '69.77', '69.77', '70.59', '69.77']"
21,HALV/1788,2.53,5.83,5.87,"['85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96']"
22,HALV/1788,5.0,5.0,2.74,"['69.77', '69.77', '68.97', '68.97', '68.97', '68.97', '68.97', '68.18', '68.97', '68.18', '68.18', '68.18', '68.18', '68.18', '68.18', '68.18', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59', '70.59', '69.77', '69.77', '68.97', '69.77', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43']"
23,HALV/1788,1.0,9.0,5.0,"['74.07', '74.07', '73.17', '73.17', '72.29', '71.43', '70.59', '68.97', '68.18', '66.67', '66.67', '63.83', '61.86', '59.41', '58.25', '57.14', '57.14', '58.25', '61.22', '66.67', '72.29', '73.17', '75.00', '75.00', '75.00', '75.95', '76.92', '77.92', '80.00', '81.08', '82.19', '83.33', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '86.96', '86.96', '89.55', '89.55']"
24,HALV/1788,3.94,6.97,5.97,"['100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '100.00', '98.36', '96.77', '96.77', '96.77', '95.24', '95.24', '95.24', '95.24', '95.24', '96.77', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '107.14']"
25,HALV/1788,6.66,4.31,5.0,"['73.17', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '73.17', '74.07', '74.07', '75.95', '75.95', '75.00', '75.00', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '74.07', '75.00', '75.00', '75.00', '73.17', '72.29', '72.29', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07']"
26,HALV/1788,2.56,3.1,2.95,"['80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '82.19', '82.19', '81.08', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '82.19', '81.08', '81.08', '81.08', '81.08', '81.08']"
27,HALV/1788,3.99,6.98,2.44,"['84.51', '85.71', '88.24', '86.96', '85.71', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '90.91', '92.31', '92.31']"
28,HALV/1788,3.31,8.44,5.0,"['70.59', '69.77', '70.59', '70.59', '72.29', '73.17', '73.17', '73.17', '75.00', '75.00', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '76.92', '77.92', '77.92', '77.92', '77.92', '76.92', '75.00', '75.00', '75.00', '75.95', '75.95', '76.92', '77.92', '78.95', '78.95', '77.92', '77.92', '76.92', '77.92', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '76.92']"
29,HALV/1788,5.28,6.55,6.27,"['61.22', '60.00', '58.25', '57.69', '57.69', '58.25', '58.25', '60.00', '61.22', '63.83', '64.52', '65.22', '65.22', '65.93', '65.93', '66.67', '66.67', '68.97', '68.97', '69.77', '71.43', '71.43', '70.59', '69.77', '68.97', '68.18', '67.42', '73.17', '75.00', '75.95', '75.00', '75.00', '72.29', '70.59', '70.59', '69.77', '69.77', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43']"
30,HALV/1788,5.0,8.31,2.52,"['74.07', '73.17', '73.17', '72.29', '71.43', '71.43', '71.43', '73.17', '73.17', '73.17', '72.29', '71.43', '70.59', '69.77', '68.97', '68.18', '66.67', '66.67', '65.93', '66.67', '67.42', '67.42', '68.18', '68.97', '69.77', '71.43', '72.29', '73.17', '74.07', '75.00', '75.95', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '76.92', '77.92', '78.95', '77.92']"
