,Songs,Valence,Arousal,Dominance,HRV
16,HALV/1993,6.06,6.17,6.17,"['71.43', '71.43', '72.29', '72.29', '71.43', '69.77', '68.18', '66.67', '67.42', '68.97', '69.77', '72.29', '73.17', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '76.92', '77.92', '77.92', '76.92', '75.95', '73.17', '72.29']"
17,HALV/1993,1.59,3.1,2.3,"['95.24', '95.24', '95.24', '96.77', '95.24', '96.77', '96.77', '96.77', '98.36', '98.36', '96.77', '98.36', '98.36', '96.77', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '96.77', '96.77', '93.75', '92.31', '90.91', '89.55', '89.55', '89.55', '89.55', '90.91', '90.91', '90.91', '92.31', '92.31', '93.75', '95.24', '95.24', '95.24', '95.24', '96.77', '96.77']"
18,HALV/1993,3.26,5.0,5.0,"['64.52', '65.22', '65.93', '66.67', '66.67', '68.18', '68.97', '69.77', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '70.59', '71.43', '73.17', '74.07', '74.07', '73.17', '72.29', '72.29', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '70.59', '69.77', '69.77', '69.77', '69.77', '69.77', '71.43', '71.43', '70.59', '70.59', '69.77', '69.77', '69.77', '70.59']"
19,HALV/1993,2.13,6.65,5.0,"['66.67', '65.93', '63.83', '61.86', '61.86', '61.22', '60.00', '60.61', '60.61', '61.22', '61.22', '60.61', '60.61', '60.61', '60.61', '60.61', '61.86', '61.86', '61.86', '61.86', '61.22', '61.22', '61.22', '61.22', '61.86', '61.86', '61.86', '61.86', '61.22', '61.22', '60.61', '61.22', '61.86', '61.86', '61.86', '62.50', '61.86', '61.86', '61.22', '60.00', '59.41', '60.61']"
20,HALV/1993,1.0,6.83,1.0,"['69.77', '70.59', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '76.92', '76.92', '75.95', '76.92', '76.92', '76.92']"
21,HALV/1993,4.19,5.22,5.0,"['86.96', '86.96', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71']"
22,HALV/1993,2.93,5.0,2.59,"['71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '72.29', '71.43', '71.43', '71.43', '70.59', '69.77', '68.97', '68.97', '68.18', '68.18', '68.18', '67.42', '67.42', '66.67', '66.67', '66.67', '66.67', '66.67', '67.42', '67.42', '68.18', '68.18']"
23,HALV/1993,3.13,5.0,5.0,"['78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '76.92', '75.95', '74.07', '74.07', '75.00', '75.00', '76.92', '77.92', '77.92', '78.95', '78.95', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '78.95', '77.92', '77.92', '77.92', '80.00']"
24,HALV/1993,3.71,4.06,5.97,"['100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14']"
25,HALV/1993,2.12,6.97,5.0,"['69.77', '69.77', '69.77', '68.97', '69.77', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '71.43', '70.59', '68.97', '68.18', '65.93', '65.93', '66.67', '67.42', '68.18', '68.18', '67.42', '67.42', '67.42', '67.42', '66.67', '66.67', '66.67', '65.93', '65.93', '65.93']"
26,HALV/1993,1.94,7.12,2.3,"['82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '80.00', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '81.08', '80.00', '81.08', '81.08', '82.19', '80.00', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '77.92', '75.95', '75.00', '75.00', '72.29', '71.43', '70.59', '70.59', '69.77', '69.77', '69.77', '70.59']"
27,HALV/1993,2.9,5.84,3.81,"['86.96', '88.24', '88.24', '88.24', '86.96', '85.71', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '88.24', '89.55', '89.55', '88.24', '88.24', '88.24', '88.24', '89.55', '88.24', '88.24', '88.24', '86.96', '86.96', '84.51', '83.33', '82.19']"
28,HALV/1993,5.84,6.76,4.75,"['76.92', '77.92', '77.92', '78.95', '80.00', '82.19', '82.19', '81.08', '80.00', '80.00', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '75.95', '75.00', '73.17', '72.29', '71.43', '70.59', '69.77', '69.77', '68.97', '68.97', '69.77', '70.59', '71.43', '75.00', '76.92', '77.92', '80.00', '81.08', '80.00', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95']"
29,HALV/1993,4.49,6.69,6.63,"['75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '75.00', '75.00', '73.17', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '73.17', '74.07', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92']"
30,HALV/1993,3.73,7.38,6.32,"['77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '80.00', '78.95', '80.00', '80.00', '81.08', '81.08', '82.19', '82.19', '82.19', '81.08', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92']"
