,Songs,Valence,Arousal,Dominance,HRV
13,LALV/232,3.76,2.99,5.0,"['86.96', '86.96', '86.96', '86.96', '85.71', '83.33', '83.33', '82.19', '82.19', '81.08', '82.19', '81.08', '81.08', '81.08', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '78.95']"
14,LALV/232,7.9,1.96,5.95,"['75.00', '75.00', '74.07', '74.07', '73.17', '72.29', '71.43', '71.43', '70.59', '69.77', '70.59', '73.17', '73.17', '73.17', '72.29', '70.59', '68.97', '68.18', '67.42', '68.18', '69.77', '69.77', '71.43', '72.29', '72.29', '74.07', '75.00', '75.95', '75.95', '75.95', '76.92', '77.92', '77.92', '77.92', '78.95', '81.08', '81.08', '81.08', '81.08', '81.08', '78.95', '78.95']"
15,LALV/232,5.86,1.11,5.0,"['75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95']"
16,LALV/232,3.69,2.08,7.06,"['76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '74.07', '74.07', '71.43', '71.43', '71.43', '73.17', '73.17', '74.07', '74.07', '74.07', '72.29', '71.43', '70.59', '68.97', '69.77', '69.77', '71.43', '72.29', '72.29', '74.07', '75.95', '76.92', '76.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08']"
17,LALV/232,8.66,1.83,5.77,"['86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '85.71', '84.51', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '83.33', '83.33', '84.51', '84.51', '84.51', '85.71', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96']"
18,LALV/232,3.77,6.91,2.95,"['72.29', '72.29', '72.29', '70.59', '70.59', '69.77', '69.77', '69.77', '71.43', '72.29', '73.17', '73.17', '71.43', '71.43', '70.59', '68.97', '68.97', '69.77', '70.59', '70.59', '71.43', '70.59', '70.59', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '70.59', '69.77', '69.77', '69.77', '68.97', '68.97', '69.77', '69.77', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43']"
19,LALV/232,4.36,2.22,5.0,"['61.86', '61.22', '61.86', '61.86', '61.86', '61.86', '60.61', '60.61', '60.61', '59.41', '58.25', '57.69', '57.69', '62.50', '66.67', '68.18', '68.18', '67.42', '65.93', '63.83', '63.16', '61.86', '60.61', '60.61', '61.22', '61.22', '61.22', '61.22', '61.22', '61.22', '60.61', '60.00', '60.00', '59.41', '59.41', '59.41', '59.41', '60.00', '60.00', '59.41', '58.82', '57.69', '57.69']"
20,LALV/232,7.36,1.42,1.16,"['75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00']"
21,LALV/232,4.05,4.12,4.52,"['81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33']"
22,LALV/232,2.75,2.63,5.0,"['74.07', '74.07', '74.07', '74.07', '73.17', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '74.07', '72.29', '72.29', '71.43']"
23,LALV/232,5.0,5.0,5.0,"['82.19', '82.19', '82.19', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '82.19', '80.00', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '80.00', '80.00', '81.08', '81.08', '82.19', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '85.71']"
24,LALV/232,3.92,1.43,2.02,"['96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '103.45', '101.69', '101.69', '100.00', '100.00', '100.00']"
25,LALV/232,3.83,1.82,6.24,"['70.59', '69.77', '69.77', '69.77', '70.59', '70.59', '71.43', '71.43', '71.43', '70.59', '70.59', '68.18', '67.42', '65.93', '65.93', '65.93', '66.67', '67.42', '73.17', '73.17', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.00', '73.17', '73.17', '71.43', '70.59', '68.97', '68.18', '67.42']"
26,LALV/232,3.09,3.22,1.99,"['75.95', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '75.95', '76.92', '77.92', '78.95', '80.00', '80.00', '80.00', '78.95', '77.92', '77.92', '80.00', '82.19', '83.33', '83.33', '84.51', '84.51', '85.71', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '84.51', '85.71', '85.71', '84.51', '84.51', '85.71']"
27,LALV/232,3.19,1.69,3.74,"['81.08', '77.92', '76.92', '75.00', '75.00', '74.07', '73.17', '73.17', '73.17', '73.17', '74.07', '75.00', '75.95', '76.92', '78.95', '80.00', '80.00', '78.95', '77.92', '75.95', '75.95', '75.95', '75.95', '75.95', '77.92', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19']"
28,LALV/232,4.69,3.46,6.13,"['77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '76.92', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '78.95']"
29,LALV/232,5.21,5.43,5.0,"['75.00', '75.95', '76.92', '76.92', '76.92', '75.95', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '72.29', '71.43', '69.77', '68.97', '66.67', '65.93', '65.22', '64.52', '63.16', '63.16', '60.61', '59.41', '58.25', '58.25', '60.00', '61.22', '64.52', '65.93', '67.42']"
30,LALV/232,2.55,3.11,3.68,"['75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '76.92', '75.95', '75.00', '74.07', '73.17', '73.17', '74.07', '75.00', '75.95', '75.95', '76.92', '76.92', '76.92', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95']"
