,Songs,Valence,Arousal,Dominance,HRV
14,HAHV/343,6.38,2.98,9.0,"['76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '78.95', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '77.92', '76.92', '75.95', '75.95', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92']"
15,HAHV/343,5.56,5.71,5.86,"['81.08', '81.08', '80.00', '78.95', '78.95', '77.92', '76.92', '75.95', '75.00', '75.00', '75.00', '75.00', '75.95', '76.92', '76.92', '76.92', '77.92', '76.92', '75.95', '75.95', '75.00', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.95', '75.95', '75.95']"
16,HAHV/343,3.02,5.95,6.15,"['73.17', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '74.07', '73.17', '71.43', '69.77', '69.77', '70.59', '71.43', '74.07', '74.07', '74.07', '74.07', '73.17', '72.29', '72.29', '72.29', '72.29', '71.43', '72.29', '72.29', '72.29', '71.43', '69.77']"
17,HAHV/343,7.44,5.69,5.0,"['77.92', '77.92', '78.95', '80.00', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '81.08', '80.00', '78.95', '78.95', '78.95', '80.00', '81.08', '81.08', '80.00', '80.00', '78.95', '80.00', '80.00', '81.08', '81.08', '82.19', '82.19', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '81.08', '81.08', '80.00']"
18,HAHV/343,7.67,6.31,7.92,"['68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '69.77', '70.59', '70.59', '70.59', '69.77', '69.77', '69.77', '71.43', '72.29', '72.29', '73.17', '72.29', '71.43', '71.43', '70.59', '71.43', '71.43', '73.17', '73.17', '73.17', '72.29', '72.29', '71.43', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '72.29', '72.29', '72.29', '71.43', '70.59']"
19,HAHV/343,3.64,6.24,5.0,"['60.00', '59.41', '58.82', '58.82', '58.82', '58.25', '57.69', '56.60', '56.60', '57.14', '58.82', '60.00', '61.22', '61.22', '61.22', '61.22', '60.00', '60.00', '60.00', '59.41', '59.41', '60.00', '61.22', '61.22', '61.22', '61.22', '61.22', '60.61', '59.41', '58.25', '57.69', '57.14', '57.14', '57.14', '57.69', '57.69', '58.25', '59.41', '59.41', '60.00', '60.00', '58.82', '57.69']"
20,HAHV/343,6.81,5.43,7.16,"['75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.00', '75.00', '74.07', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '70.59', '69.77', '69.77', '69.77', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '73.17', '73.17']"
21,HAHV/343,4.01,5.58,5.87,"['88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71']"
22,HAHV/343,2.89,6.1,2.52,"['67.42', '67.42', '68.18', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '68.18', '68.18', '68.18', '68.18', '68.18', '68.97', '68.97', '68.97', '69.77', '69.77', '69.77', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '69.77', '68.97', '68.97', '68.97', '68.97']"
23,HAHV/343,5.0,6.01,5.0,"['78.95', '77.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '77.92', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '81.08', '81.08', '82.19', '83.33', '84.51', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24']"
24,HAHV/343,7.06,7.1,8.11,"['105.26', '105.26', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '109.09', '109.09', '109.09', '107.14', '107.14', '107.14', '107.14', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09']"
25,HAHV/343,3.74,6.38,5.0,"['75.95', '75.95', '74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '73.17', '72.29', '72.29', '73.17', '73.17']"
26,HAHV/343,8.0,6.94,8.1,"['75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '77.92', '77.92', '78.95', '77.92', '77.92', '77.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '77.92', '75.95', '75.00', '74.07', '71.43', '70.59', '71.43', '72.29', '72.29', '72.29', '73.17', '73.17', '74.07']"
27,HAHV/343,5.0,5.0,5.0,"['84.51', '85.71', '86.96', '86.96', '85.71', '84.51', '82.19', '82.19', '83.33', '86.96', '88.24', '89.55', '90.91', '89.55', '88.24', '88.24', '88.24', '88.24', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '85.71', '84.51', '84.51', '83.33']"
28,HAHV/343,4.5,5.57,5.61,"['72.29', '72.29', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '75.00', '74.07', '74.07', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '74.07', '73.17', '73.17', '73.17', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '77.92', '77.92', '78.95', '78.95', '77.92', '77.92', '77.92', '78.95']"
29,HAHV/343,6.41,6.16,5.36,"['74.07', '75.00', '75.00', '75.95', '77.92', '77.92', '76.92', '75.00', '74.07', '73.17', '70.59', '70.59', '70.59', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '70.59', '70.59', '71.43', '72.29', '72.29', '72.29', '71.43', '70.59', '69.77', '69.77', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59']"
30,HAHV/343,7.65,7.28,6.67,"['88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '82.19', '82.19', '81.08', '80.00', '78.95', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '77.92']"
