,Songs,Valence,Arousal,Dominance,HRV
17,LAHV/1402,8.91,5.09,3.18,"['98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '96.77', '95.24', '93.75', '92.31', '92.31', '92.31', '92.31', '90.91', '90.91', '90.91', '89.55', '89.55', '89.55', '89.55', '89.55', '90.91', '90.91', '92.31', '92.31']"
18,LAHV/1402,1.93,6.2,6.84,"['65.22', '65.22', '65.22', '65.22', '65.93', '66.67', '66.67', '67.42', '68.18', '67.42', '67.42', '68.18', '68.18', '68.18', '68.18', '68.18', '67.42', '68.18', '68.97', '69.77', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '72.29', '71.43', '70.59', '70.59', '71.43', '71.43', '70.59', '69.77', '69.77', '68.97', '68.97', '68.97', '69.77', '70.59', '72.29', '73.17', '74.07']"
19,LAHV/1402,6.83,6.32,6.41,"['62.50', '61.86', '60.61', '60.00', '60.61', '62.50', '63.16', '63.83', '63.83', '63.16', '62.50', '62.50', '61.86', '61.86', '61.86', '61.86', '61.86', '61.86', '61.22', '60.61', '60.61', '60.00', '59.41', '59.41', '60.00', '59.41', '59.41', '59.41', '58.82', '58.82', '58.82', '58.82', '58.82', '59.41', '59.41', '59.41', '59.41', '58.82', '58.25', '57.69', '57.69', '57.14']"
20,LAHV/1402,9.0,1.0,4.96,"['77.92', '76.92', '76.92', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '70.59', '69.77', '68.97', '68.97', '69.77', '69.77', '70.59', '71.43']"
21,LAHV/1402,6.32,3.37,6.16,"['83.33', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '86.96', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '84.51']"
22,LAHV/1402,5.0,2.48,3.4,"['69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '70.59', '69.77', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43']"
23,LAHV/1402,5.99,2.94,4.99,"['72.29', '69.77', '68.18', '65.93', '66.67', '66.67', '68.18', '68.97', '68.97', '70.59', '72.29', '73.17', '73.17', '74.07', '75.00', '75.95', '78.95', '80.00', '80.00', '81.08', '82.19', '83.33', '84.51', '85.71', '85.71', '85.71', '86.96', '88.24', '86.96', '86.96', '88.24', '89.55', '89.55', '89.55', '90.91', '90.91', '90.91', '89.55', '89.55', '88.24', '86.96', '85.71', '85.71']"
24,LAHV/1402,7.04,2.78,2.35,"['107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '109.09', '107.14', '107.14', '107.14', '107.14', '105.26', '103.45', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '101.69', '101.69', '101.69', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45']"
25,LAHV/1402,6.58,2.67,6.65,"['68.18', '68.18', '67.42', '67.42', '67.42', '67.42', '68.18', '69.77', '70.59', '72.29', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '76.92', '75.95', '75.95', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43']"
26,LAHV/1402,7.18,4.27,7.05,"['76.92', '76.92', '77.92', '78.95', '78.95', '78.95', '77.92', '76.92', '76.92', '75.95', '75.95', '76.92', '76.92', '77.92', '78.95', '78.95', '80.00', '78.95', '78.95', '78.95', '78.95', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '76.92', '75.00', '74.07', '75.95', '76.92', '77.92', '77.92', '78.95', '80.00', '80.00', '78.95', '80.00', '80.00', '81.08']"
27,LAHV/1402,6.03,5.0,5.0,"['82.19', '83.33', '82.19', '82.19', '81.08', '80.00', '81.08', '81.08', '82.19', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '84.51', '83.33', '83.33', '82.19', '81.08', '81.08', '81.08', '83.33', '83.33', '84.51', '84.51', '83.33', '82.19', '81.08', '81.08', '81.08', '81.08']"
28,LAHV/1402,6.24,5.21,5.0,"['76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.95', '75.00', '74.07', '74.07', '73.17', '73.17', '72.29', '71.43', '71.43', '71.43', '73.17', '74.07', '75.00', '75.00', '75.95', '76.92', '75.95', '75.95', '75.95', '75.95', '76.92', '77.92', '78.95', '80.00', '80.00', '80.00', '80.00']"
29,LAHV/1402,8.68,6.6,6.23,"['72.29', '72.29', '72.29', '71.43', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '68.18', '67.42', '67.42', '66.67', '67.42', '67.42', '67.42', '67.42', '67.42', '67.42', '67.42', '68.18', '69.77', '70.59', '70.59', '70.59', '68.97', '67.42', '66.67', '65.93', '66.67', '67.42', '68.97', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '72.29']"
30,LAHV/1402,6.17,3.06,4.54,"['75.00', '76.92', '76.92', '77.92', '77.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92']"
