,Songs,Valence,Arousal,Dominance,HRV
0,HALV/1493,3.97,7.23,5.47,"['82.19', '82.19', '82.19', '81.08', '80.00', '80.00', '80.00', '80.00', '80.00', '78.95', '77.92', '77.92', '76.92', '77.92', '77.92', '76.92', '76.92', '76.92', '75.95', '75.00', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17']"
1,HALV/1493,5.92,4.44,5.0,"['75.00', '74.07', '74.07', '73.17', '74.07', '74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '73.17', '73.17', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '73.17', '72.29', '72.29', '71.43', '71.43']"
2,HALV/1493,1.0,9.0,1.0,"['93.75', '93.75', '93.75', '92.31', '90.91', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '85.71', '84.51', '83.33', '83.33', '84.51', '85.71', '85.71', '86.96', '88.24', '88.24', '89.55', '89.55', '89.55', '90.91', '90.91', '90.91', '92.31', '92.31', '92.31', '93.75', '93.75']"
3,HALV/1493,1.0,9.0,1.0,"['77.92', '77.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95', '77.92', '76.92', '76.92', '75.95', '75.95', '75.95']"
4,HALV/1493,3.21,6.89,2.92,"['71.43', '72.29', '74.07', '74.07', '72.29', '72.29', '71.43', '70.59', '68.97', '68.97', '68.18', '67.42', '65.93', '65.93', '65.93', '65.93', '65.93', '67.42', '67.42', '68.97', '71.43', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '73.17', '73.17', '72.29', '71.43', '69.77', '69.77', '69.77', '70.59', '70.59', '71.43', '72.29', '72.29', '73.17', '73.17']"
5,HALV/1493,5.0,5.0,8.23,"['72.29', '72.29', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '73.17', '73.17', '74.07', '75.00', '75.95', '75.95', '75.00', '75.00', '72.29', '71.43', '70.59', '70.59', '72.29', '74.07', '75.00', '75.00']"
6,HALV/1493,7.62,5.97,3.72,"['73.17', '72.29', '71.43', '71.43', '71.43', '70.59', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.97', '68.97', '69.77', '70.59', '70.59', '69.77', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59', '71.43', '72.29', '72.29', '72.29', '72.29', '74.07']"
7,HALV/1493,3.61,5.95,5.0,"['89.55', '89.55', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '89.55', '90.91', '92.31', '92.31', '93.75', '93.75', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '96.77', '95.24', '95.24', '95.24', '95.24', '93.75', '93.75', '92.31', '90.91', '89.55', '88.24', '86.96']"
8,HALV/1493,1.0,9.0,5.0,"['63.83', '63.16', '63.16', '63.16', '62.50', '61.22', '60.61', '60.00', '60.00', '60.00', '60.00', '58.82', '58.25', '58.25', '57.14', '57.69', '58.82', '58.82', '58.82', '58.82', '58.82', '58.25', '57.69', '57.14', '57.69', '58.82', '59.41', '60.61', '61.22', '61.22', '61.86', '62.50', '61.86', '61.86', '61.86', '61.86', '62.50', '61.86', '61.86', '63.16', '63.16', '63.83', '63.83']"
9,HALV/1493,6.1,4.31,5.0,"['93.75', '93.75', '95.24', '95.24', '95.24', '95.24', '92.31', '90.91', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '84.51', '84.51', '83.33', '83.33', '84.51', '85.71', '85.71', '85.71', '85.71', '84.51', '83.33', '84.51', '85.71', '86.96', '86.96', '85.71', '83.33', '83.33', '84.51', '85.71', '86.96', '86.96', '88.24', '90.91', '92.31', '92.31', '92.31', '89.55']"
