,Songs,Valence,Arousal,Dominance,HRV
10,HALV/1964,7.44,9.0,7.44,"['96.77', '96.77', '98.36', '100.00', '100.00', '101.69', '103.45', '103.45', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '107.14', '105.26', '105.26', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '101.69']"
11,HALV/1964,2.94,4.49,5.94,"['96.77', '96.77', '95.24', '93.75', '93.75', '95.24', '95.24', '95.24', '96.77', '96.77', '95.24', '95.24', '95.24', '95.24', '96.77', '96.77', '96.77', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '98.36', '98.36', '96.77', '98.36', '98.36', '96.77', '93.75', '90.91', '90.91', '92.31', '93.75']"
12,HALV/1964,9.0,9.0,9.0,"['74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '69.77', '68.18', '67.42', '68.18', '70.59', '70.59', '76.92', '78.95', '78.95', '80.00', '80.00', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95']"
13,HALV/1964,5.0,5.11,5.57,"['75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '72.29', '72.29', '73.17', '73.17', '74.07', '74.07', '75.00', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '74.07', '75.00', '75.00', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95']"
14,HALV/1964,3.1,6.32,3.42,"['70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '69.77', '68.97', '68.18', '71.43', '71.43', '72.29', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17']"
15,HALV/1964,8.44,7.5,7.98,"['78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '78.95', '78.95', '77.92', '76.92', '76.92', '75.95', '75.95', '75.00', '75.00', '74.07', '74.07', '73.17', '72.29', '72.29', '72.29', '71.43', '71.43', '72.29', '73.17', '74.07', '73.17', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '75.00', '74.07', '74.07']"
16,HALV/1964,7.44,8.14,8.31,"['76.92', '76.92', '75.95', '75.95', '75.95', '75.00', '74.07', '74.07', '72.29', '72.29', '73.17', '73.17', '74.07', '75.95', '76.92', '76.92', '77.92', '76.92', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.95', '75.95', '76.92', '77.92', '77.92', '77.92', '77.92']"
17,HALV/1964,1.91,7.0,2.75,"['81.08', '81.08', '82.19', '82.19', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '81.08', '80.00', '80.00', '78.95', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '76.92', '76.92', '77.92', '77.92', '77.92', '78.95', '81.08', '81.08', '82.19']"
18,HALV/1964,5.77,9.0,6.05,"['68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '68.18', '67.42', '67.42', '67.42', '67.42', '67.42', '67.42', '66.67', '66.67', '65.93', '65.93', '66.67', '68.18', '72.29', '73.17', '72.29', '72.29', '70.59', '70.59', '70.59', '70.59', '70.59', '69.77', '69.77', '69.77', '68.97', '68.97', '71.43', '72.29', '72.29', '72.29', '71.43', '71.43']"
19,HALV/1964,2.81,2.28,5.0,"['61.86', '64.52', '65.93', '66.67', '65.93', '65.22', '63.83', '61.86', '61.22', '61.86', '63.16', '64.52', '64.52', '64.52', '63.16', '61.86', '60.61', '58.82', '57.69', '57.14', '57.14', '63.16', '63.83', '63.83', '63.16', '63.16', '63.16', '62.50', '62.50', '62.50', '63.83', '63.83', '64.52', '65.93', '66.67', '67.42', '67.42', '66.67', '64.52', '63.83', '61.86', '61.22']"
20,HALV/1964,3.56,3.31,5.56,"['69.77', '69.77', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '71.43', '72.29', '72.29', '73.17', '73.17', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '73.17', '73.17', '72.29', '72.29', '73.17', '74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29']"
21,HALV/1964,4.19,5.56,4.08,"['84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51']"
22,HALV/1964,3.15,6.01,5.0,"['70.59', '69.77', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '68.97', '68.97', '68.18', '68.18', '68.18', '67.42', '67.42', '68.18', '68.18', '68.18', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '70.59', '69.77', '70.59', '70.59']"
23,HALV/1964,4.0,6.06,5.0,"['78.95', '78.95', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '77.92', '78.95', '78.95', '80.00', '80.00', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '78.95', '80.00', '80.00', '81.08', '81.08', '82.19', '82.19', '83.33', '83.33', '83.33', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51']"
24,HALV/1964,6.37,7.13,6.88,"['101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '101.69', '101.69', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14']"
25,HALV/1964,2.25,6.93,5.0,"['75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '74.07', '75.00', '75.95', '75.95', '75.95']"
26,HALV/1964,3.34,3.2,1.6,"['85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '82.19', '82.19', '82.19', '83.33', '82.19', '82.19', '83.33', '83.33', '83.33', '83.33', '82.19', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '78.95', '76.92', '76.92']"
27,HALV/1964,5.37,5.0,5.17,"['84.51', '85.71', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71']"
28,HALV/1964,5.77,6.5,5.0,"['76.92', '75.95', '74.07', '74.07', '73.17', '73.17', '74.07', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '76.92', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '77.92', '75.95', '75.00', '75.00']"
29,HALV/1964,3.95,7.88,9.0,"['73.17', '73.17', '73.17', '71.43', '71.43', '71.43', '70.59', '69.77', '68.97', '67.42', '67.42', '66.67', '66.67', '66.67', '65.22', '63.83', '62.50', '60.61', '60.00', '58.82', '58.82', '60.00', '68.97', '69.77', '69.77', '69.77', '69.77', '68.18', '68.18', '67.42', '67.42', '68.18', '67.42', '67.42', '66.67', '65.22', '64.52', '64.52', '64.52', '65.22', '65.22', '65.22']"
30,HALV/1964,6.98,7.97,7.42,"['75.00', '75.00', '75.95', '75.95', '75.00', '75.00', '75.00', '74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '72.29', '71.43', '70.59', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29', '71.43']"
