,Songs,Valence,Arousal,Dominance,HRV
14,LAHV/1618,5.87,6.32,5.0,"['68.97', '68.97', '68.97', '68.97', '68.18', '67.42', '66.67', '65.93', '65.22', '65.22', '65.93', '65.93', '66.67', '68.18', '68.18', '67.42', '66.67', '66.67', '66.67', '67.42', '67.42', '68.97', '67.42', '66.67', '65.93', '65.22', '64.52', '63.83', '63.83', '63.83', '63.83', '63.83', '64.52', '64.52', '64.52', '64.52', '64.52', '63.83', '63.16', '62.50', '61.86', '61.22']"
15,LAHV/1618,5.04,4.41,5.0,"['80.00', '78.95', '77.92', '77.92', '77.92', '78.95', '80.00', '80.00', '81.08', '80.00', '80.00', '78.95', '78.95', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17']"
16,LAHV/1618,5.97,6.16,7.05,"['75.95', '75.95', '76.92', '76.92', '75.00', '75.00', '71.43', '71.43', '71.43', '68.97', '68.97', '68.18', '66.67', '65.22', '65.22', '63.83', '62.50', '61.22', '61.22', '61.22', '63.83', '64.52', '65.93', '66.67', '67.42', '67.42', '66.67', '65.93', '65.93', '65.93', '66.67', '72.29', '77.92', '81.08', '82.19', '83.33', '83.33', '83.33', '83.33', '82.19', '82.19', '83.33']"
17,LAHV/1618,6.4,3.98,3.43,"['76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '75.95', '75.00', '75.00', '75.00', '75.95', '76.92', '77.92', '78.95', '78.95', '80.00', '81.08', '81.08', '81.08', '78.95', '78.95', '78.95', '78.95', '80.00', '81.08', '81.08', '81.08', '80.00', '80.00', '80.00', '80.00', '81.08', '82.19', '82.19', '82.19', '83.33', '84.51', '83.33']"
18,LAHV/1618,8.1,1.22,7.79,"['67.42', '66.67', '65.22', '65.22', '65.93', '67.42', '68.18', '68.18', '68.97', '68.97', '68.18', '68.18', '68.97', '70.59', '70.59', '71.43', '70.59', '69.77', '68.97', '67.42', '66.67', '66.67', '69.77', '71.43', '70.59', '68.97', '68.18', '67.42', '68.18', '68.97', '70.59', '72.29', '72.29', '72.29', '71.43', '71.43', '70.59', '71.43', '71.43', '71.43', '69.77', '68.97']"
19,LAHV/1618,5.0,5.0,5.0,"['65.93', '65.22', '66.67', '67.42', '67.42', '67.42', '68.18', '68.18', '68.97', '70.59', '71.43', '72.29', '72.29', '71.43', '70.59', '69.77', '69.77', '69.77', '68.97', '68.97', '69.77', '70.59', '70.59', '69.77', '69.77', '68.97', '68.97', '68.18', '68.18', '65.93', '65.22', '65.22', '65.22', '65.93', '65.93', '67.42', '67.42', '67.42', '66.67', '65.22', '64.52', '64.52']"
20,LAHV/1618,7.96,2.2,5.0,"['71.43', '71.43', '70.59', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '69.77', '69.77', '68.18', '65.93', '65.22', '64.52', '63.83', '63.83', '63.83', '63.16', '63.83', '63.83', '63.83', '64.52', '65.22', '65.22', '65.22', '65.22', '65.22', '65.93', '65.93', '67.42', '68.18', '68.97', '69.77', '69.77']"
21,LAHV/1618,5.0,4.02,5.0,"['85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24']"
22,LAHV/1618,3.29,5.0,5.0,"['71.43', '71.43', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '71.43', '71.43', '72.29', '71.43', '70.59', '70.59', '69.77', '69.77', '68.97', '68.97', '68.18']"
23,LAHV/1618,5.0,5.0,5.0,"['85.71', '85.71', '86.96', '86.96', '88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '82.19', '80.00', '78.95', '77.92']"
24,LAHV/1618,8.0,7.83,7.11,"['98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '100.00', '98.36', '95.24', '95.24', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '95.24', '95.24', '95.24', '96.77', '96.77', '96.77', '96.77', '98.36', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00']"
25,LAHV/1618,6.31,2.89,6.03,"['74.07', '73.17', '73.17', '73.17', '72.29', '71.43', '71.43', '70.59', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29', '73.17', '74.07', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '71.43', '71.43', '72.29']"
26,LAHV/1618,7.04,2.97,5.02,"['76.92', '77.92', '77.92', '77.92', '76.92', '77.92', '78.95', '78.95', '80.00', '81.08', '81.08', '80.00', '80.00', '78.95', '77.92', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '81.08', '81.08', '81.08', '80.00', '80.00', '80.00', '80.00', '78.95', '80.00', '80.00', '78.95', '77.92', '78.95', '78.95', '80.00']"
27,LAHV/1618,3.67,1.37,2.83,"['81.08', '81.08', '82.19', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '84.51', '84.51', '84.51', '84.51', '85.71', '86.96', '86.96', '86.96', '85.71', '82.19', '80.00', '75.00', '75.00', '71.43', '68.97', '68.18', '65.93', '65.22', '64.52', '64.52', '65.22', '65.22', '65.22', '64.52', '64.52', '65.22', '65.93', '66.67', '66.67', '67.42', '67.42']"
28,LAHV/1618,5.09,5.95,5.0,"['80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '80.00', '78.95', '77.92', '77.92', '78.95', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '74.07', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '73.17', '72.29', '72.29', '71.43']"
29,LAHV/1618,7.69,2.6,7.02,"['72.29', '72.29', '72.29', '70.59', '69.77', '69.77', '69.77', '69.77', '70.59', '72.29', '72.29', '73.17', '72.29', '70.59', '69.77', '67.42', '67.42', '66.67', '67.42', '68.97', '68.97', '69.77', '69.77', '68.97', '68.18', '68.18', '69.77', '70.59', '71.43', '72.29', '72.29', '72.29', '71.43', '72.29', '73.17', '73.17', '73.17', '73.17', '71.43', '70.59', '68.97', '68.97']"
30,LAHV/1618,4.19,4.19,4.19,"['75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95']"
