,Songs,Valence,Arousal,Dominance,HRV
10,LALV/169,6.06,3.48,6.16,"['103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '103.45', '101.69', '101.69', '101.69', '100.00', '101.69', '101.69', '103.45', '103.45', '103.45']"
11,LALV/169,4.16,3.94,5.0,"['98.36', '100.00', '100.00', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '100.00', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '101.69', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '100.00', '100.00', '98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '100.00', '100.00', '101.69', '101.69']"
12,LALV/169,2.89,2.9,5.0,"['80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '78.95', '78.95', '77.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '76.92', '77.92', '76.92', '76.92']"
13,LALV/169,5.04,3.67,5.0,"['78.95', '80.00', '81.08', '82.19', '82.19', '83.33', '82.19', '81.08', '80.00', '80.00', '78.95', '77.92', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '82.19', '82.19', '81.08', '82.19', '82.19', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19']"
14,LALV/169,5.0,4.0,5.0,"['69.77', '69.77', '69.77', '68.97', '68.18', '67.42', '65.93', '65.93', '66.67', '68.97', '69.77', '69.77', '69.77', '71.43', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '71.43', '72.29', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '74.07', '74.07', '73.17', '72.29', '72.29', '73.17', '72.29', '72.29', '72.29']"
15,LALV/169,6.87,1.98,9.0,"['76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '78.95', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '80.00', '78.95', '78.95', '77.92', '76.92', '75.95', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95']"
16,LALV/169,3.6,3.58,7.34,"['72.29', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '72.29', '71.43', '70.59', '69.77', '69.77', '69.77', '69.77', '69.77', '68.18', '67.42', '65.93', '64.52', '62.50', '62.50', '64.52', '68.97', '70.59', '73.17', '74.07', '74.07', '74.07', '74.07', '75.00', '75.95']"
17,LALV/169,6.08,5.0,4.2,"['89.55', '88.24', '85.71', '84.51', '83.33', '81.08', '80.00', '78.95', '78.95', '77.92', '77.92', '78.95', '78.95', '78.95', '80.00', '81.08', '81.08', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '84.51', '85.71', '86.96', '88.24', '89.55', '89.55', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '89.55']"
18,LALV/169,4.96,1.69,6.67,"['69.77', '69.77', '69.77', '69.77', '68.97', '68.97', '68.97', '69.77', '69.77', '68.97', '69.77', '69.77', '68.97', '68.18', '66.67', '66.67', '65.22', '63.83', '62.50', '61.22', '60.00', '59.41', '58.82', '59.41', '59.41', '67.42', '68.97', '70.59', '70.59', '69.77', '69.77', '69.77', '68.97', '68.97', '68.97', '68.97', '69.77', '70.59', '71.43', '71.43', '72.29', '72.29']"
19,LALV/169,3.66,2.22,5.0,"['69.77', '70.59', '70.59', '70.59', '70.59', '70.59', '68.97', '68.97', '68.97', '68.97', '68.18', '66.67', '65.93', '64.52', '64.52', '64.52', '64.52', '64.52', '65.93', '67.42', '68.97', '68.97', '67.42', '65.93', '63.16', '62.50', '61.86', '61.22', '61.86', '62.50', '63.16', '63.16', '63.16', '63.16', '63.16', '63.16', '62.50', '61.22', '60.61', '59.41', '58.25', '58.25']"
20,LALV/169,7.82,2.31,4.72,"['69.77', '70.59', '70.59', '70.59', '71.43', '72.29', '72.29', '73.17', '73.17', '73.17', '74.07', '74.07', '75.00', '75.00', '75.95', '75.00', '74.07', '74.07', '72.29', '71.43', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '70.59', '69.77', '68.97', '68.18', '68.18', '68.97', '68.97', '68.97', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '70.59']"
21,LALV/169,5.75,4.16,5.63,"['82.19', '82.19', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19']"
22,LALV/169,1.07,6.06,3.72,"['71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29']"
23,LALV/169,5.0,4.08,5.0,"['78.95', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '83.33', '83.33', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '86.96', '86.96', '86.96']"
24,LALV/169,2.06,2.81,1.83,"['100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '101.69', '101.69', '101.69', '100.00', '100.00', '98.36', '96.77', '95.24', '93.75', '92.31', '89.55', '88.24', '88.24', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '88.24', '89.55', '90.91']"
25,LALV/169,7.04,2.69,6.38,"['68.18', '68.18', '68.97', '68.97', '69.77', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43']"
26,LALV/169,6.36,3.23,6.25,"['88.24', '86.96', '86.96', '86.96', '85.71', '86.96', '86.96', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '86.96', '86.96', '85.71', '84.51', '83.33', '82.19', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '83.33']"
27,LALV/169,5.0,5.91,5.91,"['83.33', '82.19', '77.92', '75.95', '75.00', '75.00', '76.92', '76.92', '77.92', '80.00', '81.08', '81.08', '80.00', '75.95', '75.00', '74.07', '73.17', '74.07', '76.92', '76.92', '78.95', '80.00', '81.08', '82.19', '82.19', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '84.51', '82.19']"
28,LALV/169,4.47,2.7,4.6,"['84.51', '83.33', '81.08', '80.00', '78.95', '77.92', '78.95', '78.95', '80.00', '80.00', '81.08', '82.19', '81.08', '81.08', '78.95', '77.92', '75.95', '75.95', '75.00', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '72.29', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '76.92']"
29,LALV/169,7.37,2.43,1.87,"['65.93', '66.67', '67.42', '67.42', '65.93', '64.52', '63.83', '63.83', '63.16', '64.52', '67.42', '68.18', '69.77', '70.59', '70.59', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '70.59', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43']"
30,LALV/169,4.32,3.92,4.21,"['70.59', '70.59', '69.77', '69.77', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '71.43', '71.43', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00']"
