,Songs,Valence,Arousal,Dominance,HRV
10,HAHV/719,8.33,8.0,9.0,"['115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '115.38', '113.21', '113.21', '113.21', '113.21', '113.21', '111.11', '111.11', '111.11', '109.09', '109.09', '107.14', '107.14', '105.26', '105.26', '103.45', '103.45', '101.69', '100.00', '100.00', '96.77', '95.24', '95.24']"
11,HAHV/719,7.06,7.04,6.08,"['98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '100.00', '98.36', '98.36', '100.00', '100.00', '101.69', '101.69', '100.00', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '98.36', '98.36', '100.00', '100.00', '100.00', '98.36', '95.24', '92.31', '90.91']"
12,HAHV/719,5.94,5.91,6.98,"['74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '74.07']"
13,HAHV/719,5.0,3.99,4.94,"['86.96', '85.71', '85.71', '85.71', '85.71', '84.51', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '83.33', '80.00', '78.95', '70.59', '68.18', '67.42', '66.67', '65.93', '67.42', '67.42', '67.42', '67.42', '66.67', '66.67', '66.67', '65.93', '65.93', '66.67', '68.18', '68.97', '69.77']"
14,HAHV/719,5.98,5.0,5.0,"['68.18', '68.18', '68.97', '69.77', '68.97', '68.97', '67.42', '65.93', '64.52', '63.16', '62.50', '61.86', '66.67', '71.43', '71.43', '73.17', '74.07', '73.17', '72.29', '69.77', '68.97', '67.42', '67.42', '67.42', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '69.77', '70.59', '71.43', '72.29', '72.29', '72.29', '73.17', '74.07']"
15,HAHV/719,7.3,5.98,6.38,"['75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '77.92', '78.95', '78.95', '78.95', '80.00']"
16,HAHV/719,6.2,6.2,6.3,"['72.29', '73.17', '73.17', '73.17', '71.43', '69.77', '69.77', '69.77', '71.43', '72.29', '72.29', '73.17', '73.17', '72.29', '70.59', '70.59', '72.29', '72.29', '71.43', '70.59', '68.18', '67.42', '67.42', '65.93', '66.67', '67.42', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '72.29']"
17,HAHV/719,5.0,5.0,3.55,"['89.55', '89.55', '89.55', '89.55', '89.55', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '89.55', '89.55', '88.24', '86.96', '85.71', '84.51', '84.51', '84.51', '84.51', '85.71', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '89.55', '88.24', '88.24', '88.24', '86.96', '88.24', '88.24']"
18,HAHV/719,6.61,6.94,7.6,"['64.52', '63.83', '61.86', '61.22', '60.00', '60.00', '63.16', '63.83', '64.52', '63.83', '63.83', '63.83', '64.52', '65.93', '65.93', '65.22', '63.16', '62.50', '61.22', '61.22', '62.50', '63.83', '64.52', '65.22', '66.67', '67.42', '66.67', '64.52', '63.83', '63.16', '63.16', '63.16', '63.16', '64.52', '69.77', '69.77', '71.43', '71.43', '70.59', '68.97', '67.42', '67.42']"
19,HAHV/719,3.21,7.37,5.0,"['56.60', '58.25', '58.82', '61.22', '60.61', '60.61', '60.00', '60.00', '60.61', '61.22', '70.59', '71.43', '74.07', '74.07', '72.29', '72.29', '70.59', '68.18', '65.93', '64.52', '63.16', '62.50', '61.86', '61.22', '60.61', '60.00', '60.00', '60.00', '60.00', '60.00', '61.22', '61.22', '61.86', '63.16', '63.83', '64.52', '64.52', '64.52', '64.52', '63.83', '63.16', '62.50']"
20,HAHV/719,9.0,6.31,8.81,"['75.00', '74.07', '74.07', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '72.29', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17']"
21,HAHV/719,4.28,5.94,6.06,"['84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '84.51', '84.51', '84.51']"
22,HAHV/719,5.0,5.0,3.77,"['66.67', '65.93', '65.93', '65.22', '65.22', '65.93', '66.67', '68.18', '68.97', '69.77', '69.77', '69.77', '69.77', '68.97', '68.18', '68.18', '68.18', '68.18', '68.18', '68.18', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '72.29']"
23,HAHV/719,5.0,6.8,5.0,"['83.33', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '83.33', '83.33', '83.33', '82.19', '83.33', '83.33', '83.33']"
24,HAHV/719,8.28,7.04,8.44,"['100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '100.00', '98.36', '98.36', '96.77', '96.77', '96.77', '96.77', '98.36', '96.77', '96.77', '96.77', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '101.69', '101.69']"
25,HAHV/719,6.91,5.71,7.04,"['73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07']"
26,HAHV/719,6.08,3.16,6.63,"['83.33', '83.33', '84.51', '84.51', '83.33', '83.33', '83.33', '84.51', '84.51', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '82.19', '81.08', '80.00', '78.95', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92']"
27,HAHV/719,6.03,5.86,6.91,"['80.00', '81.08', '82.19', '81.08', '80.00', '78.95', '77.92', '77.92', '77.92', '80.00', '81.08', '83.33', '82.19', '81.08', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '82.19', '83.33', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '81.08', '82.19', '81.08', '81.08', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08']"
28,HAHV/719,6.36,7.32,6.77,"['75.95', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '70.59', '70.59', '71.43', '70.59', '70.59', '70.59', '70.59', '71.43', '74.07', '75.00', '75.95', '75.95', '75.95', '75.00', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '74.07', '75.00', '75.00']"
29,HAHV/719,9.0,8.69,7.36,"['76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.00', '74.07', '75.00', '75.00', '75.95']"
30,HAHV/719,7.25,6.61,5.96,"['74.07', '74.07', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '70.59', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '70.59', '70.59', '71.43', '70.59', '70.59', '69.77', '69.77', '69.77', '70.59', '70.59', '71.43', '72.29', '72.29']"
