,Songs,Valence,Arousal,Dominance,HRV
10,HAHV/889,8.04,7.0,6.4,"['93.75', '93.75', '93.75', '92.31', '92.31', '92.31', '92.31', '93.75', '93.75', '92.31', '92.31', '92.31', '90.91', '90.91', '90.91', '89.55', '90.91', '90.91', '92.31', '93.75', '93.75', '95.24', '95.24', '96.77', '98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '100.00', '100.00', '98.36', '96.77', '95.24', '93.75', '92.31', '90.91', '90.91', '90.91', '92.31', '93.75']"
11,HAHV/889,6.08,6.01,7.06,"['100.00', '100.00', '100.00', '98.36', '98.36', '100.00', '100.00', '101.69', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '101.69', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '100.00', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '98.36']"
12,HAHV/889,9.0,9.0,9.0,"['76.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '74.07', '75.00', '74.07', '73.17', '72.29', '70.59', '69.77', '68.18', '66.67', '65.93', '65.22', '65.22', '65.22', '65.93', '66.67', '66.67', '67.42', '67.42', '67.42', '65.22', '63.16', '61.22', '58.82']"
13,HAHV/889,5.67,5.44,5.0,"['78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '78.95', '80.00', '80.00', '80.00', '80.00', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '82.19', '81.08', '78.95', '78.95', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '77.92', '76.92']"
14,HAHV/889,9.0,7.13,5.89,"['75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '72.29', '71.43', '70.59', '70.59', '72.29', '72.29', '73.17', '73.17', '72.29', '72.29', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '70.59', '69.77', '68.97', '68.18', '68.18', '68.18', '68.97', '68.97', '69.77', '71.43', '73.17', '73.17', '73.17', '73.17']"
15,HAHV/889,4.03,6.56,6.4,"['77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '81.08', '81.08', '80.00', '80.00', '80.00', '80.00', '78.95', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '77.92', '77.92']"
16,HAHV/889,6.3,7.89,7.53,"['77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '75.00', '74.07', '68.18', '67.42', '67.42', '68.18', '71.43', '72.29', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92']"
17,HAHV/889,5.0,5.0,5.0,"['89.55', '89.55', '89.55', '88.24', '88.24', '86.96', '85.71', '85.71', '88.24', '89.55', '89.55', '90.91', '89.55', '89.55', '89.55', '88.24', '86.96', '85.71', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '84.51', '84.51', '85.71', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96']"
18,HAHV/889,6.68,7.01,7.62,"['72.29', '72.29', '71.43', '71.43', '70.59', '70.59', '69.77', '70.59', '70.59', '70.59', '72.29', '71.43', '71.43', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '70.59', '70.59', '70.59', '69.77', '69.77', '70.59', '72.29', '72.29', '72.29', '71.43', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '68.97', '68.97', '68.18', '68.18']"
19,HAHV/889,3.73,5.94,5.0,"['65.22', '65.22', '64.52', '63.16', '61.86', '60.61', '59.41', '58.25', '58.25', '57.69', '58.25', '58.82', '60.00', '60.61', '60.61', '61.22', '61.22', '61.86', '61.86', '62.50', '64.52', '64.52', '65.22', '65.22', '65.22', '65.22', '64.52', '63.83', '63.16', '62.50', '62.50', '62.50', '63.83', '63.83', '65.22', '65.93', '65.93', '65.93', '65.93', '65.93', '64.52', '63.83']"
20,HAHV/889,8.2,8.59,8.98,"['72.29', '72.29', '73.17', '73.17', '73.17', '72.29', '71.43', '71.43', '70.59', '71.43', '72.29', '73.17', '73.17', '72.29', '71.43', '72.29', '72.29', '73.17', '75.00', '75.95', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '77.92', '77.92']"
21,HAHV/889,4.19,5.76,6.01,"['85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51']"
22,HAHV/889,5.0,5.0,5.0,"['67.42', '67.42', '67.42', '67.42', '67.42', '68.18', '68.97', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '68.97', '68.18', '68.18', '68.97', '68.97', '69.77', '69.77', '69.77', '68.97', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '69.77', '69.77', '69.77', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43']"
23,HAHV/889,5.0,6.93,5.0,"['84.51', '83.33', '82.19', '81.08', '80.00', '80.00', '80.00', '82.19', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '82.19', '82.19', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '81.08', '82.19']"
24,HAHV/889,7.85,7.4,6.15,"['96.77', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '98.36', '98.36', '96.77', '96.77', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26']"
25,HAHV/889,7.08,6.41,6.19,"['72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '72.29', '71.43', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17']"
26,HAHV/889,5.98,3.55,6.1,"['83.33', '83.33', '83.33', '82.19', '80.00', '80.00', '80.00', '78.95', '77.92', '78.95', '77.92', '77.92', '77.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '76.92', '75.95', '75.95', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95']"
27,HAHV/889,5.98,5.93,5.57,"['85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '88.24', '89.55', '89.55', '89.55', '89.55', '89.55', '89.55', '88.24', '88.24', '88.24', '86.96', '85.71', '84.51', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19']"
28,HAHV/889,7.04,6.9,6.36,"['68.97', '68.97', '67.42', '67.42', '66.67', '66.67', '67.42', '68.18', '68.97', '69.77', '70.59', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '72.29', '73.17', '73.17', '74.07', '75.00', '75.00', '75.95', '75.95', '77.92', '77.92', '78.95', '77.92', '76.92', '75.95', '75.00', '75.00', '75.95', '76.92', '76.92', '77.92', '77.92']"
29,HAHV/889,7.0,7.52,6.97,"['68.97', '68.97', '70.59', '70.59', '71.43', '71.43', '70.59', '70.59', '71.43', '72.29', '72.29', '73.17', '73.17', '72.29', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '70.59', '70.59', '69.77', '69.77', '70.59', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '69.77', '68.97', '68.18']"
30,HAHV/889,6.97,5.58,5.69,"['71.43', '71.43', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '73.17', '75.00', '75.00', '75.00', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.00', '75.95', '75.95', '75.00', '75.00', '74.07', '73.17', '73.17', '74.07', '74.07', '75.00', '75.00', '74.07', '72.29', '71.43', '71.43', '71.43', '71.43', '70.59', '69.77', '69.77', '68.18']"
