,Songs,Valence,Arousal,Dominance,HRV
10,HAHV/561,7.16,7.44,6.27,"['101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69']"
11,HAHV/561,6.98,7.12,6.15,"['95.24', '92.31', '92.31', '92.31', '92.31', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '90.91', '89.55', '89.55', '90.91', '92.31', '93.75', '93.75', '95.24', '95.24', '95.24', '95.24', '93.75', '93.75', '95.24', '96.77', '98.36', '98.36', '98.36', '98.36', '96.77', '96.77', '96.77', '98.36', '98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69']"
12,HAHV/561,5.0,5.85,5.0,"['75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.00', '74.07', '73.17', '73.17', '71.43', '71.43', '71.43', '71.43', '71.43', '71.43', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '75.95', '76.92', '76.92', '76.92', '77.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00']"
13,HAHV/561,5.0,3.03,3.81,"['75.95', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '80.00', '81.08', '81.08', '81.08', '82.19', '81.08', '80.00', '80.00', '80.00', '78.95', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '76.92', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '77.92', '78.95', '80.00', '80.00', '80.00']"
14,HAHV/561,6.03,5.94,6.01,"['73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '72.29', '71.43', '70.59', '69.77', '69.77', '68.97', '68.97', '68.18', '67.42', '66.67', '65.93', '65.22', '65.22', '65.22', '64.52', '64.52', '64.52', '65.22', '65.22', '65.22', '65.93', '66.67', '68.18', '68.18', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '69.77', '70.59', '71.43', '71.43', '71.43', '72.29', '73.17']"
15,HAHV/561,6.85,7.02,7.17,"['75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '72.29', '71.43', '71.43', '70.59', '70.59', '69.77', '68.97', '68.97', '68.97', '69.77', '70.59', '71.43', '72.29', '72.29', '73.17', '73.17', '73.17', '74.07', '74.07']"
16,HAHV/561,6.0,6.24,7.7,"['73.17', '73.17', '73.17', '73.17', '72.29', '71.43', '71.43', '71.43', '72.29', '74.07', '75.00', '75.00', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '75.95', '75.00', '75.00', '75.00', '75.00', '75.95', '76.92', '76.92']"
17,HAHV/561,5.92,5.0,3.41,"['85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '83.33', '82.19', '81.08', '80.00', '78.95', '78.95', '78.95', '78.95', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '83.33', '84.51', '85.71', '86.96', '86.96', '88.24', '89.55', '89.55', '88.24', '89.55', '89.55', '89.55', '89.55']"
18,HAHV/561,7.94,8.0,7.68,"['69.77', '69.77', '69.77', '70.59', '70.59', '70.59', '71.43', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '68.18', '67.42', '67.42', '67.42', '68.18', '68.97', '69.77', '69.77', '70.59', '70.59', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '73.17', '72.29', '72.29', '72.29', '72.29', '72.29']"
19,HAHV/561,2.07,4.06,5.0,"['60.61', '60.61', '60.61', '60.61', '60.61', '61.22', '62.50', '62.50', '62.50', '61.86', '61.86', '61.22', '61.22', '61.22', '61.22', '60.61', '60.61', '60.00', '60.00', '61.22', '61.86', '61.86', '61.86', '60.61', '60.61', '60.00', '59.41', '58.82', '58.82', '58.82', '59.41', '59.41', '59.41', '59.41', '59.41', '59.41', '59.41', '58.82', '58.25', '57.69', '57.69', '56.60']"
20,HAHV/561,6.93,3.45,9.0,"['55.56', '55.05', '55.56', '55.05', '55.05', '55.05', '55.05', '55.56', '56.07', '57.69', '58.25', '58.25', '59.41', '61.22', '61.86', '62.50', '63.83', '64.52', '65.93', '66.67', '67.42', '68.97', '68.97', '69.77', '69.77', '70.59', '71.43', '72.29', '72.29', '73.17', '73.17', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '75.95', '75.00', '73.17', '72.29', '71.43']"
21,HAHV/561,5.0,5.44,5.98,"['86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96']"
22,HAHV/561,2.35,5.0,5.0,"['67.42', '68.18', '68.18', '68.97', '69.77', '69.77', '69.77', '70.59', '70.59', '69.77', '69.77', '69.77', '68.97', '68.18', '67.42', '66.67', '65.93', '65.93', '65.22', '64.52', '63.83', '63.83', '63.16', '63.16', '63.16', '63.83', '64.52', '65.22', '65.93', '66.67', '65.93', '65.93', '65.93', '65.93', '66.67', '66.67', '67.42', '67.42', '67.42', '67.42', '67.42', '68.18']"
23,HAHV/561,3.0,5.0,5.0,"['84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '82.19', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '80.00', '80.00', '78.95', '78.95', '80.00']"
24,HAHV/561,6.92,6.87,7.89,"['100.00', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '103.45', '103.45', '101.69', '100.00', '100.00', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45']"
25,HAHV/561,2.47,7.26,5.0,"['73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '72.29', '71.43', '71.43', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '72.29', '71.43', '70.59', '69.77', '68.97', '68.97']"
26,HAHV/561,7.28,6.96,6.96,"['82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '81.08', '82.19', '82.19', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '80.00', '78.95', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '80.00', '80.00', '78.95', '75.95', '75.00', '74.07', '74.07', '74.07', '73.17', '72.29', '71.43', '71.43', '69.77', '69.77']"
27,HAHV/561,7.86,6.19,5.0,"['88.24', '89.55', '88.24', '86.96', '83.33', '83.33', '83.33', '82.19', '83.33', '84.51', '86.96', '86.96', '86.96', '86.96', '85.71', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '85.71', '85.71', '85.71', '84.51', '82.19', '82.19', '82.19', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51']"
28,HAHV/561,6.51,6.53,5.0,"['69.77', '69.77', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '68.97', '69.77', '69.77', '69.77', '68.97', '68.97', '68.18', '67.42', '67.42', '66.67', '67.42', '68.97', '71.43', '72.29', '72.29', '72.29', '72.29', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '75.95', '75.00', '74.07', '73.17', '72.29', '71.43', '71.43', '70.59', '68.97', '68.18']"
29,HAHV/561,7.55,6.85,7.16,"['68.97', '68.97', '68.97', '69.77', '69.77', '71.43', '72.29', '73.17', '73.17', '74.07', '74.07', '75.00', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '74.07', '74.07', '73.17', '73.17', '74.07', '75.95', '76.92', '76.92', '76.92', '76.92', '75.00', '74.07', '74.07', '75.00', '75.00', '75.00']"
30,HAHV/561,6.51,5.54,5.64,"['80.00', '80.00', '80.00', '81.08', '80.00', '80.00', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '78.95', '78.95']"
