,Songs,Valence,Arousal,Dominance,HRV
10,LAHV/1393,5.4,1.0,2.2,"['111.11', '111.11', '111.11', '111.11', '111.11', '111.11', '111.11', '111.11', '111.11', '111.11', '111.11', '111.11', '113.21', '113.21', '113.21', '113.21', '113.21', '113.21', '113.21', '113.21', '113.21', '111.11', '111.11', '111.11', '111.11', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09', '109.09']"
11,LAHV/1393,6.55,3.79,7.11,"['103.45', '105.26', '105.26', '103.45', '103.45', '105.26', '105.26', '105.26', '103.45', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '103.45', '101.69', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '100.00', '100.00', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '101.69', '101.69', '101.69', '101.69', '101.69', '100.00', '98.36']"
12,LAHV/1393,5.01,1.99,5.0,"['81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '78.95', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95']"
13,LAHV/1393,5.0,5.0,5.0,"['80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '78.95', '77.92', '76.92', '75.95', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '74.07', '75.00', '75.95', '75.95', '76.92', '76.92']"
14,LAHV/1393,6.02,3.65,4.41,"['74.07', '74.07', '74.07', '74.07', '75.00', '74.07', '73.17', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '71.43', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '71.43', '71.43', '70.59', '71.43', '73.17', '75.00', '75.95', '75.95', '75.00', '74.07', '74.07', '73.17', '74.07', '74.07', '74.07', '74.07', '73.17', '72.29', '72.29', '72.29']"
15,LAHV/1393,6.49,2.12,5.0,"['75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '75.00', '75.00', '74.07', '74.07', '72.29', '70.59', '69.77', '67.42', '66.67', '66.67', '65.22', '65.22', '65.93', '65.93', '66.67', '67.42', '67.42', '68.18', '68.97', '69.77', '71.43', '72.29', '73.17', '73.17', '73.17', '73.17', '72.29', '73.17', '73.17']"
16,LAHV/1393,6.59,6.93,6.32,"['78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '76.92', '74.07', '70.59', '68.18', '67.42', '68.18', '69.77', '70.59', '70.59', '71.43', '72.29', '72.29', '73.17', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92']"
17,LAHV/1393,5.0,3.67,3.51,"['77.92', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '83.33']"
18,LAHV/1393,7.03,1.48,6.32,"['70.59', '70.59', '71.43', '71.43', '70.59', '70.59', '69.77', '69.77', '69.77', '69.77', '71.43', '72.29', '71.43', '69.77', '68.97', '67.42', '66.67', '65.93', '66.67', '68.18', '68.97', '69.77', '68.97', '68.97', '66.67', '65.93', '66.67', '67.42', '68.97', '70.59', '71.43', '73.17', '73.17', '73.17', '72.29', '71.43', '70.59', '70.59', '70.59', '71.43', '71.43', '72.29', '72.29']"
19,LAHV/1393,4.32,3.78,5.0,"['57.69', '57.69', '57.69', '58.82', '60.61', '61.22', '61.22', '63.16', '63.16', '63.16', '63.83', '64.52', '65.22', '65.93', '66.67', '66.67', '65.93', '65.93', '66.67', '66.67', '65.93', '65.22', '65.22', '66.67', '68.18', '69.77', '71.43', '71.43', '71.43', '68.97', '68.97', '67.42', '66.67', '66.67', '67.42', '68.97', '69.77', '69.77', '68.97', '67.42', '65.22', '64.52']"
20,LAHV/1393,9.0,5.9,3.17,"['72.29', '71.43', '69.77', '68.97', '68.18', '68.18', '68.18', '68.97', '69.77', '71.43', '73.17', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '76.92', '75.95', '75.95', '75.00', '74.07', '73.17', '73.17', '71.43', '71.43', '73.17', '75.00', '75.00', '75.00', '75.00', '75.00', '73.17', '73.17', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07']"
21,LAHV/1393,5.67,3.44,4.19,"['84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33', '83.33', '83.33', '83.33', '83.33', '84.51', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96']"
22,LAHV/1393,2.44,2.17,5.0,"['69.77', '69.77', '69.77', '68.97', '68.97', '68.97', '68.97', '68.97', '69.77', '69.77', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '70.59', '69.77', '69.77', '69.77', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '71.43', '69.77', '68.97', '68.18', '68.18', '68.18', '68.97', '68.97', '68.97', '68.97']"
23,LAHV/1393,3.06,5.04,5.0,"['76.92', '75.95', '75.00', '74.07', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '77.92', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '78.95', '80.00', '81.08', '82.19', '83.33', '83.33', '84.51', '84.51', '83.33', '83.33', '84.51', '85.71', '85.71', '85.71', '84.51', '84.51', '83.33', '84.51', '84.51']"
24,LAHV/1393,7.15,3.27,7.05,"['92.31', '90.91', '90.91', '90.91', '90.91', '90.91', '92.31', '92.31', '92.31', '93.75', '93.75', '93.75', '93.75', '93.75', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '96.77', '96.77', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '96.77', '96.77', '96.77', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '101.69', '101.69']"
25,LAHV/1393,3.35,3.99,6.24,"['75.00', '75.00', '75.95', '75.95', '75.95', '75.00', '75.00', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '71.43', '70.59', '70.59', '70.59', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '72.29', '72.29', '71.43', '71.43', '70.59', '70.59']"
26,LAHV/1393,6.32,6.73,7.05,"['75.95', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '74.07', '71.43', '68.97', '68.18', '65.22', '63.83', '63.16', '61.86', '61.86', '61.86', '61.22', '61.22', '61.86', '61.86', '61.22', '65.22', '70.59', '71.43', '73.17', '72.29', '72.29', '73.17', '74.07', '75.00', '75.95', '75.95']"
27,LAHV/1393,5.0,3.34,5.86,"['86.96', '85.71', '84.51', '83.33', '82.19', '82.19', '82.19', '82.19', '82.19', '83.33', '85.71', '86.96', '88.24', '88.24', '86.96', '84.51', '82.19', '81.08', '81.08', '80.00', '80.00', '78.95', '80.00', '81.08', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '84.51', '82.19', '82.19', '83.33', '83.33']"
28,LAHV/1393,4.12,4.56,4.32,"['77.92', '76.92', '76.92', '76.92', '75.95', '75.95', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '76.92', '76.92', '76.92', '76.92', '76.92', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92']"
29,LAHV/1393,8.28,5.72,7.28,"['76.92', '76.92', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '78.95', '77.92', '77.92', '77.92', '77.92', '78.95', '77.92', '76.92', '75.00', '75.00', '75.00', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92']"
30,LAHV/1393,5.63,4.1,5.0,"['65.22', '65.22', '65.22', '65.22', '65.22', '65.93', '66.67', '68.18', '68.97', '68.97', '71.43', '72.29', '72.29', '72.29', '74.07', '74.07', '74.07', '75.00', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.95', '76.92', '77.92', '77.92', '77.92', '78.95', '78.95', '77.92', '77.92', '77.92', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '75.95', '75.95']"
